"MABP" "CBFV" "gamma" "nu" "cost" "train.cor" "test.cor" "fold"
"410" 8 1 0.125 0.3 2 0.9306 0.639736208825987 2
"411" 6 3 0.125 0.5 128 0.9591 0.639708087698688 2
"412" 6 1 0.0078125 0.3 64 0.9309 0.63970628110598 2
"413" 6 1 0.5 0.4 4 0.9337 0.639705308568144 2
"414" 8 1 0.0078125 0.7 10000 0.9332 0.639701577551408 2
"415" 8 1 0.0078125 0.5 512 0.9314 0.639698768336222 2
"416" 8 1 0.03125 0.3 32 0.9314 0.639688751207497 2
"417" 8 2 0.00048828125 0.9 10000 0.9466 0.639688102113386 2
"418" 8 3 0.0078125 0.4 1024 0.9569 0.639653758120837 2
"419" 6 4 0.125 0.2 512 0.9704 0.639649831115135 2
"420" 6 3 2 0.5 0.25 0.9554 0.6396287101504 2
"421" 8 4 0.125 0.7 2 0.9616 0.639620922217415 2
"422" 5 1 0.5 0.2 32 0.9335 0.639618850313391 2
"423" 8 3 0.03125 0.6 512 0.9588 0.639612871250297 2
"424" 6 4 0.5 0.5 32 0.9729 0.639585915133088 2
"425" 8 3 0.03125 0.9 128 0.9575 0.639584829235596 2
"426" 7 3 0.125 0.5 16 0.9574 0.639580035935267 2
"427" 5 2 0.5 0.8 16 0.9503 0.639574852968709 2
"428" 8 2 0.001953125 0.8 512 0.9464 0.639570574794872 2
"429" 6 1 0.125 0.5 4 0.9312 0.639570527252357 2
"430" 8 1 0.03125 0.7 64 0.9319 0.639560143384267 2
"431" 8 4 0.03125 0.3 32 0.9657 0.639534963614417 2
"432" 7 3 2 0.5 4 0.9674 0.639531300215424 2
"433" 6 1 0.5 0.5 4 0.9336 0.639517164755685 2
"434" 8 4 0.125 0.5 32 0.97 0.639501231060519 2
"435" 7 1 0.5 0.9 16 0.9363 0.639480125211441 2
"436" 8 1 0.03125 0.5 32 0.9313 0.63947079997744 2
"437" 6 1 0.001953125 0.3 256 0.9308 0.639451675918623 2
"438" 6 1 0.03125 0.8 256 0.9322 0.639433772567488 2
"439" 8 4 0.03125 0.3 1024 0.97 0.639431458783401 2
"440" 6 3 0.125 0.5 256 0.9596 0.639427836648875 2
"441" 6 1 0.125 0.4 2 0.9307 0.639412896315895 2
"442" 6 1 0.0078125 0.9 512 0.9312 0.63939736797981 2
"443" 8 1 0.125 0.9 16 0.9335 0.639394728846576 2
"444" 8 4 0.03125 0.3 128 0.9682 0.639394184900427 2
"445" 6 1 0.0078125 0.4 32 0.9307 0.639392402621984 2
"446" 8 2 0.0078125 0.8 128 0.9465 0.639383346604937 2
"447" 6 3 0.125 0.5 64 0.9586 0.639370332818224 2
"448" 8 1 0.0078125 0.8 512 0.9315 0.639366828476388 2
"449" 8 4 0.03125 0.2 32 0.9652 0.639357004897682 2
"450" 8 1 0.001953125 0.9 10000 0.9311 0.639355570467172 2
"451" 6 1 0.00048828125 0.3 1024 0.9308 0.639329426437074 2
"452" 7 2 0.03125 0.1 10000 0.9475 0.639323114283022 2
"453" 8 3 0.03125 0.3 512 0.9584 0.639317145113035 2
"454" 8 2 0.125 0.7 4 0.9469 0.639311432844165 2
"455" 7 3 2 0.6 2 0.9655 0.639302687117655 2
"456" 7 3 0.5 0.3 16 0.9612 0.639301695281608 2
"457" 8 3 0.0078125 0.8 256 0.9561 0.639284395145952 2
"458" 8 2 0.03125 0.7 16 0.9463 0.639275290685023 2
"459" 6 3 0.03125 0.5 10000 0.9591 0.639242535155462 2
"460" 8 3 0.5 0.4 32 0.9635 0.639238302689197 2
"461" 8 2 0.5 0.4 2 0.9487 0.639231456711332 2
"462" 8 1 0.125 0.8 16 0.9337 0.639207283309695 2
"463" 8 1 0.125 0.4 128 0.9357 0.639205272040756 2
"464" 8 4 0.125 0.3 16 0.9683 0.639200689814348 2
"465" 8 2 0.125 0.7 128 0.9507 0.639191516393427 2
"466" 8 1 0.125 0.3 16 0.933 0.639187469952731 2
"467" 5 3 0.5 0.7 1024 0.9663 0.639182275672774 2
"468" 8 2 0.001953125 0.7 512 0.9463 0.639164131295408 2
"469" 8 1 0.03125 0.6 128 0.9323 0.639121439979337 2
"470" 8 1 0.5 0.6 256 0.9423 0.639108750273686 2
"471" 6 3 0.125 0.5 16 0.9571 0.639086046000714 2
"472" 6 1 0.125 0.3 1024 0.9349 0.639081447142931 2
"473" 8 4 0.125 0.7 8 0.9679 0.63907558821445 2
"474" 8 3 0.00048828125 0.8 10000 0.956 0.639055821423327 2
"475" 8 2 0.125 0.4 64 0.9499 0.638988930354544 2
"476" 6 1 0.03125 0.4 256 0.9321 0.638985980782272 2
"477" 6 1 0.125 0.2 1024 0.9343 0.63895661917617 2
"478" 8 4 0.03125 0.6 512 0.9699 0.638952924216517 2
"479" 8 1 0.03125 0.3 64 0.9317 0.638949461536699 2
"480" 8 1 0.125 0.6 2 0.931 0.638923162659464 2
"481" 8 1 0.0078125 0.9 64 0.931 0.638916953855478 2
"482" 8 2 0.001953125 0.9 512 0.9464 0.638916512011813 2
"483" 8 4 0.03125 0.7 16 0.9649 0.638902060714071 2
"484" 8 3 0.0078125 0.6 1024 0.957 0.638895158383272 2
"485" 8 2 0.5 0.4 4 0.9506 0.638893293653511 2
"486" 8 3 0.001953125 0.8 1024 0.9558 0.638867232198228 2
"487" 8 1 0.0078125 0.7 512 0.9314 0.638865691614393 2
"488" 6 1 0.0078125 0.3 128 0.931 0.6388528105485 2
"489" 6 1 0.03125 0.9 128 0.9317 0.638838770413977 2
"490" 7 3 2 0.3 2 0.964 0.638836712754727 2
"491" 8 1 0.03125 0.8 32 0.9315 0.638826390652165 2
"492" 6 1 2 0.7 1 0.9361 0.63880868409288 2
"493" 8 4 0.001953125 0.6 512 0.9661 0.638799313147225 2
"494" 8 3 0.5 0.4 128 0.9656 0.638798619666757 2
"495" 8 4 0.125 0.9 64 0.9709 0.638796146804051 2
"496" 8 2 0.5 0.7 1 0.9476 0.63879351204818 2
"497" 6 1 0.03125 0.2 32 0.9308 0.638782468482443 2
"498" 8 4 0.0078125 0.7 64 0.9646 0.638756869645373 2
"499" 8 4 0.5 0.4 2 0.9684 0.638749237829596 2
"500" 6 1 0.0078125 0.9 256 0.9312 0.638726030051135 2
